ROUTE,DAY,DELAY
BOS-MIA,TUE,3477
BOS-MSP,TUE,4137
BOS-MYR,TUE,576
BOS-ACK,TUE,48
BOS-BNA,TUE,1323
BOS-EWR,TUE,14885
BOS-SJC,TUE,591
BOS-MCO,TUE,6840
BOS-PBI,TUE,4580
BOS-PHL,TUE,16383
BOS-PHX,TUE,2331
BOS-PIT,TUE,1857
BOS-PDX,TUE,754
BOS-RDU,TUE,3094
BOS-RIC,TUE,5792
BOS-DCA,TUE,14324
BOS-SMF,TUE,99
BOS-SLC,TUE,1187
BOS-SAN,TUE,1279
BOS-SFO,TUE,9787
BOS-SRQ,TUE,281
BOS-SAV,TUE,279
BOS-SEA,TUE,2532
BOS-RSW,TUE,3155
BOS-STL,TUE,2090
BOS-TPA,TUE,2107
BOS-IAD,TUE,3495
BOS-HOU,TUE,2034
IAH-ABQ,TUE,1433
IAH-AEX,TUE,1187
IAH-ASE,TUE,371
IAH-AUS,TUE,4626
IAH-BWI,TUE,2463
IAH-BTR,TUE,3679
IAH-LIT,TUE,2024
IAH-BHM,TUE,1832
IAH-LEX,TUE,220
IAH-BOI,TUE,699
IAH-BRO,TUE,1056
IAH-CHS,TUE,1216
IAH-CLT,TUE,6717
IAH-ORD,TUE,10976
IAH-CVG,TUE,1823
IAH-COS,TUE,2185
IAH-CLE,TUE,1780
IAH-CAE,TUE,321
IAH-CRP,TUE,3015
IAH-DFW,TUE,9274
IAH-DAL,TUE,355
IAH-HNL,TUE,622
IAH-DEN,TUE,13754
IAH-DSM,TUE,952
IAH-VPS,TUE,958
IAH-DTW,TUE,3941
IAH-EGE,TUE,146
IAH-CLL,TUE,313
IAH-ELP,TUE,2183
IAH-OMA,TUE,1343
IAH-FLL,TUE,4028
IAH-BZN,TUE,0
IAH-BOS,TUE,3120
IAH-MKE,TUE,1349
IAH-PIA,TUE,180
IAH-GRR,TUE,518
IAH-GJT,TUE,85
IAH-GSP,TUE,468
IAH-GPT,TUE,1525
IAH-GUC,TUE,0
IAH-ATL,TUE,9800
IAH-HSV,TUE,1314
IAH-IND,TUE,2186
IAH-JAC,TUE,275
IAH-JAN,TUE,2483
IAH-JAX,TUE,2403
IAH-CMH,TUE,1247
IAH-SNA,TUE,2594
IAH-MCI,TUE,1781
IAH-LGA,TUE,7695
IAH-LFT,TUE,2566
IAH-LCH,TUE,1006
IAH-LRD,TUE,1199
IAH-HOB,TUE,820
IAH-LAX,TUE,12813
IAH-MSY,TUE,6495
IAH-SDF,TUE,871
IAH-LBB,TUE,802
IAH-MFE,TUE,2331
IAH-LAS,TUE,4714
IAH-TYS,TUE,1118
IAH-BFL,TUE,913
IAH-MEM,TUE,3346
IAH-OAK,TUE,474
IAH-MIA,TUE,4904
IAH-MAF,TUE,2464
IAH-MSP,TUE,3051
IAH-MOB,TUE,1942
IAH-MLU,TUE,1434
IAH-MTJ,TUE,194
IAH-BNA,TUE,1355
IAH-EWR,TUE,8892
IAH-ORF,TUE,565
IAH-SJC,TUE,894
IAH-XNA,TUE,2167
IAH-ECP,TUE,772
IAH-ONT,TUE,912
IAH-MCO,TUE,5937
IAH-PBI,TUE,635
IAH-PSP,TUE,574
IAH-PNS,TUE,1281
IAH-PHL,TUE,7673
IAH-PHX,TUE,6410
IAH-PIT,TUE,1039
IAH-PDX,TUE,1338
IAH-RDU,TUE,379
IAH-RIC,TUE,1118
IAH-AMA,TUE,910
IAH-GRK,TUE,1178
IAH-DCA,TUE,4463
IAH-SMF,TUE,1142
IAH-SLC,TUE,3577
IAH-SAT,TUE,5500
IAH-SAN,TUE,3326
IAH-SFO,TUE,8023
IAH-SAV,TUE,1014
IAH-SEA,TUE,3171
IAH-SHV,TUE,2503
IAH-ISN,TUE,264
IAH-RSW,TUE,1655
IAH-STL,TUE,637
IAH-TPA,TUE,4305
IAH-ANC,TUE,673
IAH-TUS,TUE,1746
IAH-TUL,TUE,2453
IAH-TYR,TUE,951
IAH-HRL,TUE,1041
IAH-IAD,TUE,3517
IAH-ICT,TUE,1841
IAH-OKC,TUE,2023
IAH-HDN,TUE,245
IAH-CRW,TUE,342
ATL-CAK,TUE,4497
ATL-ALB,TUE,1624
ATL-OAJ,TUE,1802
ATL-ABQ,TUE,1054
ATL-AEX,TUE,2143
ATL-ATW,TUE,596
ATL-AVL,TUE,3182
ATL-ASE,TUE,93
ATL-ACY,TUE,454
ATL-AGS,TUE,3653
ATL-AUS,TUE,5299
ATL-GRB,TUE,846
ATL-BWI,TUE,8683
ATL-BTR,TUE,6045
ATL-LIT,TUE,2054
ATL-BHM,TUE,3225
ATL-FNT,TUE,1103
ATL-LEX,TUE,2858
ATL-BDL,TUE,2549
ATL-BQK,TUE,1286
ATL-BUF,TUE,1652
ATL-BTV,TUE,1173
ATL-BMI,TUE,2797
ATL-CHS,TUE,2842
ATL-CLT,TUE,7639
ATL-CHO,TUE,1957
ATL-MDW,TUE,7742
ATL-ORD,TUE,15584
ATL-CVG,TUE,3140
ATL-COS,TUE,327
ATL-CLE,TUE,4410
ATL-EWN,TUE,934
ATL-CAE,TUE,4947
ATL-CSG,TUE,1645
ATL-DFW,TUE,9017
ATL-DAL,TUE,3575
ATL-MSN,TUE,1194
ATL-HNL,TUE,504
ATL-DAB,TUE,1628
ATL-DEN,TUE,10725
ATL-DSM,TUE,1657
ATL-VPS,TUE,3401
ATL-DTW,TUE,8862
ATL-DHN,TUE,1460
ATL-EGE,TUE,172
ATL-ELP,TUE,853
ATL-ELM,TUE,131
ATL-OMA,TUE,2360
ATL-EVV,TUE,1644
ATL-FAY,TUE,2066
ATL-FLL,TUE,9227
ATL-FSM,TUE,1149
ATL-FWA,TUE,3070
ATL-GNV,TUE,3696
ATL-BZN,TUE,0
ATL-BOS,TUE,8280
ATL-MKE,TUE,4507
ATL-PIA,TUE,1299
ATL-IAH,TUE,8496
ATL-GRR,TUE,1543
ATL-GTR,TUE,1539
ATL-ROC,TUE,880
ATL-GSP,TUE,3337
ATL-GPT,TUE,1544
ATL-MDT,TUE,915
ATL-FAR,TUE,0
ATL-HSV,TUE,3895
ATL-IND,TUE,4780
ATL-JAC,TUE,158
ATL-JAN,TUE,3000
ATL-JAX,TUE,5754
ATL-DAY,TUE,1228
ATL-FSD,TUE,809
ATL-JFK,TUE,4903
ATL-CMH,TUE,3582
ATL-SNA,TUE,653
ATL-MCI,TUE,5409
ATL-EYW,TUE,2563
ATL-LGA,TUE,23451
ATL-LFT,TUE,2250
ATL-ABE,TUE,1913
ATL-LNK,TUE,504
ATL-LAX,TUE,6122
ATL-MSY,TUE,6192
ATL-SDF,TUE,3989
ATL-CHA,TUE,4317
ATL-MHT,TUE,547
ATL-LAS,TUE,6137
ATL-TYS,TUE,1831
ATL-MLB,TUE,1977
ATL-MEM,TUE,3284
ATL-OAK,TUE,0
ATL-MIA,TUE,5834
ATL-MSP,TUE,5872
ATL-MOB,TUE,3674
ATL-MLU,TUE,2623
ATL-MGM,TUE,3444
ATL-MTJ,TUE,0
ATL-MYR,TUE,1841
ATL-BNA,TUE,4445
ATL-EWR,TUE,15720
ATL-PHF,TUE,1992
ATL-ORF,TUE,4583
ATL-SJC,TUE,49
ATL-XNA,TUE,2314
ATL-ECP,TUE,2250
ATL-MCO,TUE,10296
ATL-PBI,TUE,4569
ATL-PNS,TUE,3714
ATL-PHL,TUE,18662
ATL-PHX,TUE,3287
ATL-GSO,TUE,3888
ATL-PIT,TUE,4134
ATL-PDX,TUE,1378
ATL-PWM,TUE,1169
ATL-MLI,TUE,1986
ATL-RDU,TUE,5856
ATL-RIC,TUE,4359
ATL-ROA,TUE,2687
ATL-GRK,TUE,1365
ATL-RST,TUE,523
ATL-DCA,TUE,10864
ATL-SMF,TUE,370
ATL-SLC,TUE,2360
ATL-SAT,TUE,3113
ATL-SAN,TUE,1834
ATL-SFO,TUE,4149
ATL-SRQ,TUE,1678
ATL-SAV,TUE,4759
ATL-SEA,TUE,2151
ATL-SHV,TUE,3531
ATL-SBN,TUE,3247
ATL-RSW,TUE,4476
ATL-ABY,TUE,1588
ATL-SGF,TUE,2045
ATL-STL,TUE,3268
ATL-SYR,TUE,797
ATL-TLH,TUE,2756
ATL-TPA,TUE,10798
ATL-ANC,TUE,141
ATL-CID,TUE,1745
ATL-PVD,TUE,1145
ATL-TTN,TUE,627
ATL-TRI,TUE,2356
ATL-TUS,TUE,1328
ATL-TUL,TUE,1849
ATL-SCE,TUE,0
ATL-VLD,TUE,1062
ATL-IAD,TUE,4638
ATL-HPN,TUE,3763
ATL-ICT,TUE,771
ATL-AVP,TUE,531
ATL-OKC,TUE,2645
ATL-HOU,TUE,7787
ATL-ILM,TUE,2455
ATL-HDN,TUE,136
ATL-CRW,TUE,1797
JFK-ABQ,TUE,850
JFK-AUS,TUE,3919
JFK-BWI,TUE,770
JFK-HYA,TUE,168
JFK-BUR,TUE,644
JFK-BUF,TUE,4501
JFK-BTV,TUE,2741
JFK-CHS,TUE,1707
JFK-CLT,TUE,6490
JFK-ORD,TUE,3709
JFK-CVG,TUE,1413
JFK-CLE,TUE,307
JFK-DFW,TUE,1542
JFK-HNL,TUE,158
JFK-DEN,TUE,1439
JFK-DTW,TUE,1030
JFK-EGE,TUE,324
JFK-FLL,TUE,10501
JFK-BOS,TUE,13971
JFK-ROC,TUE,1548
JFK-ATL,TUE,4901
JFK-IND,TUE,407
JFK-JAX,TUE,2244
JFK-CMH,TUE,1974
JFK-LGB,TUE,784
JFK-LAX,TUE,16819
JFK-MSY,TUE,1417
JFK-MVY,TUE,45
JFK-LAS,TUE,5871
JFK-OAK,TUE,144
JFK-MIA,TUE,8761
JFK-MSP,TUE,1911
JFK-ACK,TUE,830
JFK-BNA,TUE,1462
JFK-ORF,TUE,187
JFK-SJC,TUE,482
JFK-MCO,TUE,10805
JFK-PBI,TUE,5163
JFK-PHX,TUE,4199
JFK-PIT,TUE,237
JFK-PDX,TUE,2266
JFK-PWM,TUE,2152
JFK-RDU,TUE,2829
JFK-RNO,TUE,370
JFK-DCA,TUE,2027
JFK-SMF,TUE,247
JFK-SLC,TUE,4296
JFK-SAT,TUE,556
JFK-SAN,TUE,2407
JFK-SFO,TUE,15529
JFK-SRQ,TUE,584
JFK-SAV,TUE,1403
JFK-SEA,TUE,4442
JFK-RSW,TUE,1921
JFK-SYR,TUE,3058
JFK-TPA,TUE,7623
JFK-IAD,TUE,2200
JFK-HOU,TUE,1056
LGA-CAK,TUE,1984
LGA-BGR,TUE,37
LGA-LIT,TUE,568
LGA-BHM,TUE,1018
LGA-LEX,TUE,75
LGA-BUF,TUE,1011
LGA-BTV,TUE,161
LGA-CHS,TUE,920
LGA-CLT,TUE,6941
LGA-CHO,TUE,1026
LGA-MDW,TUE,6167
LGA-ORD,TUE,20969
LGA-CVG,TUE,456
LGA-CLE,TUE,7422
LGA-CAE,TUE,1117
LGA-DFW,TUE,8272
LGA-DAL,TUE,5455
LGA-MSN,TUE,475
LGA-DEN,TUE,9361
LGA-DTW,TUE,12884
LGA-OMA,TUE,311
LGA-FLL,TUE,14256
LGA-BOS,TUE,22747
LGA-MKE,TUE,3870
LGA-IAH,TUE,4898
LGA-GRR,TUE,827
LGA-ROC,TUE,1163
LGA-ATL,TUE,25011
LGA-IND,TUE,366
LGA-JAX,TUE,328
LGA-DAY,TUE,1035
LGA-CMH,TUE,4540
LGA-MCI,TUE,2409
LGA-MSY,TUE,2021
LGA-SDF,TUE,1118
LGA-MHT,TUE,480
LGA-TYS,TUE,115
LGA-MEM,TUE,92
LGA-MIA,TUE,13471
LGA-MSP,TUE,5798
LGA-MYR,TUE,2290
LGA-BNA,TUE,7475
LGA-ORF,TUE,492
LGA-XNA,TUE,1213
LGA-MCO,TUE,10509
LGA-PBI,TUE,8127
LGA-PHL,TUE,94
LGA-GSO,TUE,4603
LGA-PIT,TUE,444
LGA-PWM,TUE,377
LGA-RDU,TUE,5567
LGA-RIC,TUE,3937
LGA-DCA,TUE,7992
LGA-SRQ,TUE,1056
LGA-SAV,TUE,927
LGA-RSW,TUE,2373
LGA-STL,TUE,4193
LGA-SYR,TUE,322
LGA-TPA,TUE,5729
LGA-IAD,TUE,966
LGA-HOU,TUE,2918
LGA-ILM,TUE,655
LAX-ABQ,TUE,2394
LAX-ASE,TUE,1216
LAX-AUS,TUE,2899
LAX-BWI,TUE,2044
LAX-BOI,TUE,785
LAX-CLT,TUE,1926
LAX-MDW,TUE,2913
LAX-ORD,TUE,13136
LAX-CVG,TUE,665
LAX-COS,TUE,819
LAX-CLE,TUE,1479
LAX-DFW,TUE,8618
LAX-DAL,TUE,3068
LAX-HNL,TUE,10290
LAX-DEN,TUE,10892
LAX-DTW,TUE,2086
LAX-EGE,TUE,19
LAX-ELP,TUE,1641
LAX-KOA,TUE,966
LAX-OMA,TUE,306
LAX-FLL,TUE,3391
LAX-FAT,TUE,2545
LAX-BZN,TUE,42
LAX-BOS,TUE,4678
LAX-MKE,TUE,945
LAX-IAH,TUE,9353
LAX-ATL,TUE,6538
LAX-ITO,TUE,478
LAX-IND,TUE,933
LAX-JAC,TUE,663
LAX-JFK,TUE,21613
LAX-CMH,TUE,409
LAX-OGG,TUE,3389
LAX-MCI,TUE,1976
LAX-LIH,TUE,1717
LAX-MSY,TUE,2054
LAX-EUG,TUE,520
LAX-CLD,TUE,526
LAX-LAS,TUE,13775
LAX-MEM,TUE,106
LAX-OAK,TUE,9473
LAX-MIA,TUE,4371
LAX-MSP,TUE,3402
LAX-MRY,TUE,1269
LAX-BNA,TUE,2744
LAX-EWR,TUE,9495
LAX-SJC,TUE,7998
LAX-MCO,TUE,3210
LAX-PSP,TUE,601
LAX-PHL,TUE,1486
LAX-PHX,TUE,11654
LAX-PIT,TUE,462
LAX-PDX,TUE,1596
LAX-RDU,TUE,881
LAX-RNO,TUE,2680
LAX-RDM,TUE,47
LAX-DCA,TUE,855
LAX-SMF,TUE,8131
LAX-SLC,TUE,5791
LAX-SAT,TUE,2479
LAX-SAN,TUE,5171
LAX-SFO,TUE,24253
LAX-SBP,TUE,1564
LAX-SBA,TUE,1191
LAX-SAF,TUE,241
LAX-SMX,TUE,248
LAX-SEA,TUE,3264
LAX-GEG,TUE,151
LAX-STL,TUE,2801
LAX-TPA,TUE,348
LAX-TUS,TUE,3837
LAX-IAD,TUE,3730
LAX-ICT,TUE,138
LAX-OKC,TUE,231
LAX-HOU,TUE,3798
LAX-HDN,TUE,28
LAS-CAK,TUE,88
LAS-ALB,TUE,528
LAS-ABQ,TUE,1222
LAS-LBE,TUE,634
LAS-AUS,TUE,1598
LAS-BWI,TUE,2864
LAS-LIT,TUE,366
LAS-BHM,TUE,404
LAS-FNT,TUE,568
LAS-BUR,TUE,4939
LAS-BOI,TUE,1089
LAS-BDL,TUE,598
LAS-BUF,TUE,391
LAS-CLT,TUE,1410
LAS-MDW,TUE,3925
LAS-ORD,TUE,8181
LAS-CVG,TUE,2101
LAS-CLE,TUE,2275
LAS-DFW,TUE,6479
LAS-DAL,TUE,2342
LAS-HNL,TUE,989
LAS-DEN,TUE,10389
LAS-DSM,TUE,374
LAS-DTW,TUE,3741
LAS-ELP,TUE,727
LAS-OMA,TUE,1080
LAS-FLL,TUE,2651
LAS-BOS,TUE,2420
LAS-MKE,TUE,2114
LAS-IAH,TUE,3686
LAS-ATL,TUE,5084
LAS-IND,TUE,1415
LAS-JAX,TUE,197
LAS-JFK,TUE,5691
LAS-CMH,TUE,809
LAS-SNA,TUE,2247
LAS-MCI,TUE,2536
LAS-LGB,TUE,1029
LAS-LAX,TUE,15861
LAS-MSY,TUE,1122
LAS-SDF,TUE,681
LAS-LBB,TUE,612
LAS-OAK,TUE,6648
LAS-MIA,TUE,1728
LAS-MAF,TUE,943
LAS-MSP,TUE,2957
LAS-BNA,TUE,1797
LAS-EWR,TUE,3071
LAS-SJC,TUE,4051
LAS-ONT,TUE,2848
LAS-MCO,TUE,1731
LAS-PHL,TUE,3740
LAS-PHX,TUE,5789
LAS-PIT,TUE,951
LAS-PDX,TUE,2450
LAS-RDU,TUE,542
LAS-RNO,TUE,3762
LAS-AMA,TUE,408
LAS-DCA,TUE,374
LAS-SMF,TUE,3769
LAS-SLC,TUE,4613
LAS-SAT,TUE,1945
LAS-SAN,TUE,7922
LAS-SFO,TUE,15700
LAS-SEA,TUE,3854
LAS-GEG,TUE,779
LAS-STL,TUE,2294
LAS-TPA,TUE,868
LAS-TUS,TUE,1361
LAS-TUL,TUE,738
LAS-IAD,TUE,2210
LAS-ICT,TUE,431
LAS-OKC,TUE,1615
LAS-HOU,TUE,1989
MIA-AUS,TUE,52
MIA-BWI,TUE,1711
MIA-BHM,TUE,571
MIA-BDL,TUE,681
MIA-CHS,TUE,279
MIA-CLT,TUE,3573
MIA-ORD,TUE,7214
MIA-CVG,TUE,713
MIA-CLE,TUE,469
MIA-DFW,TUE,5071
MIA-DEN,TUE,3100
MIA-DTW,TUE,1171
MIA-EGE,TUE,96
MIA-GNV,TUE,1306
MIA-BOS,TUE,4184
MIA-IAH,TUE,3986
MIA-ATL,TUE,7219
MIA-JAX,TUE,492
MIA-JFK,TUE,10641
MIA-CMH,TUE,736
MIA-MCI,TUE,117
MIA-EYW,TUE,905
MIA-LGA,TUE,14819
MIA-LAX,TUE,5266
MIA-MSY,TUE,993
MIA-LAS,TUE,655
MIA-MEM,TUE,199
MIA-MSP,TUE,1248
MIA-BNA,TUE,271
MIA-EWR,TUE,7532
MIA-ORF,TUE,346
MIA-MCO,TUE,4377
MIA-PBI,TUE,0
MIA-PNS,TUE,1409
MIA-PHL,TUE,4347
MIA-PHX,TUE,627
MIA-GSO,TUE,125
MIA-RDU,TUE,1210
MIA-RIC,TUE,0
MIA-DCA,TUE,5327
MIA-SLC,TUE,42
MIA-SAT,TUE,30
MIA-SAN,TUE,499
MIA-SFO,TUE,1402
MIA-SEA,TUE,300
MIA-STL,TUE,504
MIA-TLH,TUE,555
MIA-TPA,TUE,2194
MIA-IAD,TUE,1007
MSP-ABR,TUE,390
MSP-ALB,TUE,426
MSP-ABQ,TUE,128
MSP-ATW,TUE,795
MSP-ASE,TUE,328
MSP-AUS,TUE,95
MSP-GRB,TUE,2162
MSP-BWI,TUE,1747
MSP-BJI,TUE,479
MSP-BIL,TUE,216
MSP-FNT,TUE,166
MSP-BIS,TUE,2063
MSP-LEX,TUE,123
MSP-BOI,TUE,698
MSP-BDL,TUE,1215
MSP-BRD,TUE,949
MSP-BUF,TUE,249
MSP-LAN,TUE,511
MSP-BMI,TUE,80
MSP-CWA,TUE,0
MSP-CLT,TUE,1837
MSP-TVC,TUE,23
MSP-MDW,TUE,5498
MSP-ORD,TUE,15976
MSP-CVG,TUE,341
MSP-CLE,TUE,2419
MSP-DFW,TUE,5423
MSP-MSN,TUE,1558
MSP-HNL,TUE,21
MSP-DEN,TUE,10185
MSP-DSM,TUE,530
MSP-DTW,TUE,3333
MSP-DIK,TUE,283
MSP-DLH,TUE,911
MSP-OMA,TUE,2085
MSP-FAI,TUE,96
MSP-INL,TUE,251
MSP-IMT,TUE,476
MSP-FLL,TUE,1039
MSP-FWA,TUE,456
MSP-BZN,TUE,607
MSP-BOS,TUE,1969
MSP-MKE,TUE,1656
MSP-PIA,TUE,58
MSP-IAH,TUE,4970
MSP-GRR,TUE,1252
MSP-FCA,TUE,270
MSP-GFK,TUE,377
MSP-GTF,TUE,328
MSP-ROC,TUE,223
MSP-ATL,TUE,5750
MSP-FAR,TUE,2953
MSP-HLN,TUE,423
MSP-IDA,TUE,82
MSP-IND,TUE,1030
MSP-JAC,TUE,94
MSP-JAX,TUE,114
MSP-DAY,TUE,325
MSP-FSD,TUE,2774
MSP-JFK,TUE,2403
MSP-CMH,TUE,710
MSP-SNA,TUE,423
MSP-AZO,TUE,86
MSP-MCI,TUE,2083
MSP-LSE,TUE,580
MSP-LGA,TUE,4648
MSP-LNK,TUE,559
MSP-LAX,TUE,4117
MSP-MSY,TUE,108
MSP-SDF,TUE,21
MSP-MBS,TUE,0
MSP-LAS,TUE,2565
MSP-MEM,TUE,565
MSP-MIA,TUE,757
MSP-MOT,TUE,1002
MSP-MSO,TUE,380
MSP-BNA,TUE,2123
MSP-EWR,TUE,3145
MSP-SJC,TUE,517
MSP-XNA,TUE,745
MSP-MCO,TUE,1579
MSP-PSP,TUE,156
MSP-PHL,TUE,5448
MSP-PHX,TUE,4461
MSP-PIT,TUE,448
MSP-PDX,TUE,836
MSP-MLI,TUE,117
MSP-RDU,TUE,1021
MSP-HIB,TUE,376
MSP-RAP,TUE,1138
MSP-RNO,TUE,88
MSP-RHI,TUE,1024
MSP-RIC,TUE,686
MSP-RST,TUE,902
MSP-DCA,TUE,1938
MSP-SMF,TUE,244
MSP-SLC,TUE,1365
MSP-SAT,TUE,753
MSP-SAN,TUE,1131
MSP-SFO,TUE,4231
MSP-SEA,TUE,1899
MSP-ISN,TUE,1430
MSP-SBN,TUE,525
MSP-RSW,TUE,1227
MSP-GEG,TUE,863
MSP-STL,TUE,2874
MSP-SYR,TUE,369
MSP-TPA,TUE,1520
MSP-ANC,TUE,435
MSP-CID,TUE,923
MSP-TTN,TUE,462
MSP-PSC,TUE,102
MSP-TUS,TUE,124
MSP-TUL,TUE,334
MSP-IAD,TUE,540
MSP-ICT,TUE,1052
MSP-OKC,TUE,434
BNA-AUS,TUE,729
BNA-BWI,TUE,3630
BNA-CHS,TUE,296
BNA-CLT,TUE,1681
BNA-MDW,TUE,4187
BNA-ORD,TUE,9153
BNA-CVG,TUE,518
BNA-CLE,TUE,1376
BNA-DFW,TUE,3898
BNA-DAL,TUE,1331
BNA-DEN,TUE,3186
BNA-DTW,TUE,2551
BNA-FLL,TUE,1140
BNA-BOS,TUE,1349
BNA-IAH,TUE,1928
BNA-ATL,TUE,5148
BNA-JAX,TUE,1816
BNA-JFK,TUE,852
BNA-CMH,TUE,773
BNA-MCI,TUE,1266
BNA-LGA,TUE,7552
BNA-LAX,TUE,2737
BNA-MSY,TUE,1215
BNA-LAS,TUE,1653
BNA-OAK,TUE,114
BNA-MIA,TUE,254
BNA-MSP,TUE,2881
BNA-EWR,TUE,4646
BNA-ECP,TUE,499
BNA-MCO,TUE,2795
BNA-PNS,TUE,741
BNA-PHL,TUE,1681
BNA-PHX,TUE,1139
BNA-PIT,TUE,430
BNA-RDU,TUE,1269
BNA-DCA,TUE,1686
BNA-SLC,TUE,410
BNA-SAT,TUE,534
BNA-SAN,TUE,1021
BNA-SEA,TUE,0
BNA-RSW,TUE,63
BNA-STL,TUE,1078
BNA-TPA,TUE,2355
BNA-IAD,TUE,0
BNA-HOU,TUE,2389
EWR-CAK,TUE,482
EWR-ALB,TUE,179
EWR-AVL,TUE,115
EWR-AUS,TUE,2600
EWR-BWI,TUE,837
EWR-BDL,TUE,659
EWR-BUF,TUE,862
EWR-BTV,TUE,1266
EWR-CHS,TUE,2299
EWR-CLT,TUE,8755
EWR-MDW,TUE,4251
EWR-ORD,TUE,10453
EWR-CVG,TUE,2852
EWR-CLE,TUE,5555
EWR-DFW,TUE,5470
EWR-MSN,TUE,535
EWR-HNL,TUE,1336
EWR-DEN,TUE,6958
EWR-DSM,TUE,585
EWR-DTW,TUE,5509
EWR-EGE,TUE,70
EWR-OMA,TUE,1456
EWR-FLL,TUE,9052
EWR-BOS,TUE,14470
EWR-MKE,TUE,2031
EWR-IAH,TUE,8247
EWR-GRR,TUE,822
EWR-ROC,TUE,1049
EWR-GSP,TUE,977
EWR-ATL,TUE,11614
EWR-IND,TUE,2018
EWR-JAC,TUE,0
EWR-JAX,TUE,2289
EWR-DAY,TUE,990
EWR-CMH,TUE,1221
EWR-SNA,TUE,1128
EWR-MCI,TUE,2073
EWR-LAX,TUE,12950
EWR-MSY,TUE,2184
EWR-SDF,TUE,1823
EWR-MHT,TUE,1494
EWR-LAS,TUE,4534
EWR-TYS,TUE,1671
EWR-MEM,TUE,2205
EWR-MIA,TUE,6602
EWR-MSP,TUE,2708
EWR-BNA,TUE,5723
EWR-ORF,TUE,1149
EWR-XNA,TUE,107
EWR-MCO,TUE,14386
EWR-PBI,TUE,9217
EWR-PHX,TUE,4240
EWR-GSO,TUE,770
EWR-PIT,TUE,958
EWR-PDX,TUE,979
EWR-PWM,TUE,1520
EWR-RDU,TUE,1898
EWR-RIC,TUE,3409
EWR-DCA,TUE,3060
EWR-SLC,TUE,597
EWR-SAT,TUE,1352
EWR-SAN,TUE,3046
EWR-SFO,TUE,14667
EWR-SRQ,TUE,132
EWR-SAV,TUE,1275
EWR-SEA,TUE,2945
EWR-SBN,TUE,1044
EWR-RSW,TUE,2983
EWR-STL,TUE,4376
EWR-SYR,TUE,461
EWR-TPA,TUE,6696
EWR-PVD,TUE,742
EWR-IAD,TUE,1090
EWR-AVP,TUE,0
EWR-OKC,TUE,795
EWR-HOU,TUE,2886
MCO-CAK,TUE,761
MCO-ALB,TUE,1287
MCO-ABQ,TUE,291
MCO-LBE,TUE,1052
MCO-ACY,TUE,1766
MCO-AUS,TUE,1068
MCO-BWI,TUE,4855
MCO-BHM,TUE,736
MCO-FNT,TUE,433
MCO-BDL,TUE,2442
MCO-BUF,TUE,3787
MCO-CLT,TUE,2612
MCO-MDW,TUE,3833
MCO-ORD,TUE,10287
MCO-CVG,TUE,1300
MCO-CLE,TUE,3239
MCO-DFW,TUE,4467
MCO-DAL,TUE,968
MCO-DEN,TUE,4897
MCO-DTW,TUE,3912
MCO-OMA,TUE,229
MCO-FLL,TUE,1297
MCO-BOS,TUE,7707
MCO-MKE,TUE,1718
MCO-IAH,TUE,6693
MCO-GRR,TUE,297
MCO-ROC,TUE,185
MCO-MDT,TUE,173
MCO-ATL,TUE,11620
MCO-IND,TUE,1464
MCO-DAY,TUE,468
MCO-JFK,TUE,19882
MCO-CMH,TUE,1302
MCO-MCI,TUE,1098
MCO-LGA,TUE,12349
MCO-ISP,TUE,1868
MCO-LAX,TUE,3504
MCO-MSY,TUE,1767
MCO-SDF,TUE,949
MCO-MHT,TUE,1276
MCO-LAS,TUE,1404
MCO-MEM,TUE,660
MCO-MIA,TUE,5439
MCO-MSP,TUE,1941
MCO-BNA,TUE,1169
MCO-ILG,TUE,422
MCO-EWR,TUE,13250
MCO-ORF,TUE,1271
MCO-PHL,TUE,12358
MCO-PHX,TUE,928
MCO-PIT,TUE,1955
MCO-RDU,TUE,1066
MCO-RIC,TUE,1410
MCO-DCA,TUE,6022
MCO-SLC,TUE,1521
MCO-SAT,TUE,822
MCO-SAN,TUE,583
MCO-SFO,TUE,908
MCO-SEA,TUE,33
MCO-STL,TUE,1947
MCO-SWF,TUE,356
MCO-SYR,TUE,570
MCO-PVD,TUE,4624
MCO-TTN,TUE,1738
MCO-IAD,TUE,5151
MCO-HPN,TUE,2633
MCO-HOU,TUE,2210
MCO-ORH,TUE,156
PHL-AUS,TUE,620
PHL-BDL,TUE,0
PHL-CLT,TUE,5093
PHL-MDW,TUE,5351
PHL-ORD,TUE,12821
PHL-CLE,TUE,0
PHL-DFW,TUE,9006
PHL-DAL,TUE,31
PHL-DEN,TUE,5062
PHL-DTW,TUE,4480
PHL-FLL,TUE,3453
PHL-BOS,TUE,16225
PHL-IAH,TUE,6020
PHL-ATL,TUE,16839
PHL-IND,TUE,1072
PHL-JAX,TUE,950
PHL-LGA,TUE,99
PHL-LAX,TUE,3212
PHL-MSY,TUE,370
PHL-LAS,TUE,4777
PHL-MIA,TUE,5366
PHL-MSP,TUE,5233
PHL-MYR,TUE,641
PHL-BNA,TUE,1107
PHL-MCO,TUE,13094
PHL-PBI,TUE,2348
PHL-PHX,TUE,4272
PHL-PIT,TUE,2020
PHL-PDX,TUE,319
PHL-RDU,TUE,1897
PHL-RIC,TUE,0
PHL-DCA,TUE,237
PHL-SMF,TUE,397
