ROUTE,DAY,DELAY
PHX-BNA (Phoenix Sky Harbor International  to Nashville International ),SUN,1701
PHX-EWR (Phoenix Sky Harbor International  to Newark Liberty International ),SUN,2426
PHX-SJC (Phoenix Sky Harbor International  to Norman Y. Mineta San Jose International ),SUN,3790
PHX-ONT (Phoenix Sky Harbor International  to Ontario International ),SUN,4514
PHX-MCO (Phoenix Sky Harbor International  to Orlando International ),SUN,2284
PHX-PSP (Phoenix Sky Harbor International  to Palm Springs International ),SUN,2768
PHX-PHL (Phoenix Sky Harbor International  to Philadelphia International ),SUN,3585
PHX-PIT (Phoenix Sky Harbor International  to Pittsburgh International ),SUN,1469
PHX-PDX (Phoenix Sky Harbor International  to Portland International ),SUN,3133
PHX-RDU (Phoenix Sky Harbor International  to Raleigh Durham International ),SUN,186
PHX-RNO (Phoenix Sky Harbor International  to Reno Tahoe International ),SUN,1802
PHX-DCA (Phoenix Sky Harbor International  to Ronald Reagan Washington National ),SUN,2076
PHX-SMF (Phoenix Sky Harbor International  to Sacramento International ),SUN,3369
PHX-SLC (Phoenix Sky Harbor International  to Salt Lake City International ),SUN,6324
PHX-SAT (Phoenix Sky Harbor International  to San Antonio International ),SUN,2409
PHX-SAN (Phoenix Sky Harbor International  to San Diego International ),SUN,6230
PHX-SFO (Phoenix Sky Harbor International  to San Francisco International ),SUN,11479
PHX-SBP (Phoenix Sky Harbor International  to San Luis County Regional ),SUN,773
PHX-SBA (Phoenix Sky Harbor International  to Santa Barbara Municipal ),SUN,2075
PHX-SEA (Phoenix Sky Harbor International  to Seattle Tacoma International ),SUN,5017
PHX-GEG (Phoenix Sky Harbor International  to Spokane International ),SUN,632
PHX-STL (Phoenix Sky Harbor International  to St Louis Lambert International ),SUN,2931
PHX-TPA (Phoenix Sky Harbor International  to Tampa International ),SUN,1943
PHX-ANC (Phoenix Sky Harbor International  to Ted Stevens Anchorage International ),SUN,378
PHX-TUS (Phoenix Sky Harbor International  to Tucson International ),SUN,523
PHX-TUL (Phoenix Sky Harbor International  to Tulsa International ),SUN,1163
PHX-IAD (Phoenix Sky Harbor International  to Washington Dulles International ),SUN,162
PHX-OKC (Phoenix Sky Harbor International  to Will Rogers World ),SUN,806
PHX-HOU (Phoenix Sky Harbor International  to William P Hobby ),SUN,1775
PHX-YUM (Phoenix Sky Harbor International  to Yuma MCAS/Yuma International ),SUN,2215
DCA-CAK (Ronald Reagan Washington National  to Akron Canton Regional ),SUN,342
DCA-AUS (Ronald Reagan Washington National  to Austin Bergstrom International ),SUN,481
DCA-BTR (Ronald Reagan Washington National  to Baton Rouge Metropolitan ),SUN,58
DCA-LEX (Ronald Reagan Washington National  to Blue Grass ),SUN,68
DCA-BDL (Ronald Reagan Washington National  to Bradley International ),SUN,1065
DCA-CHS (Ronald Reagan Washington National  to Charleston Air Force Base-International ),SUN,1359
DCA-CLT (Ronald Reagan Washington National  to Charlotte Douglas International ),SUN,2192
DCA-MDW (Ronald Reagan Washington National  to Chicago Midway International ),SUN,2887
DCA-ORD (Ronald Reagan Washington National  to Chicago OHare International ),SUN,8768
DCA-CVG (Ronald Reagan Washington National  to Cincinnati Northern Kentucky International ),SUN,134
DCA-CLE (Ronald Reagan Washington National  to Cleveland Hopkins International ),SUN,1377
DCA-DFW (Ronald Reagan Washington National  to Dallas Fort Worth International ),SUN,7786
DCA-DAL (Ronald Reagan Washington National  to Dallas Love Field),SUN,2850
DCA-DEN (Ronald Reagan Washington National  to Denver International ),SUN,3657
DCA-DTW (Ronald Reagan Washington National  to Detroit Metropolitan Wayne County ),SUN,2369
DCA-FLL (Ronald Reagan Washington National  to Fort Lauderdale Hollywood International ),SUN,4048
DCA-BOS (Ronald Reagan Washington National  to General Edward Lawrence Logan International ),SUN,13939
DCA-MKE (Ronald Reagan Washington National  to General Mitchell International ),SUN,1019
DCA-IAH (Ronald Reagan Washington National  to George Bush Intercontinental Houston ),SUN,4542
DCA-ATL (Ronald Reagan Washington National  to Hartsfield Jackson Atlanta International ),SUN,7892
DCA-IND (Ronald Reagan Washington National  to Indianapolis International ),SUN,860
DCA-JAX (Ronald Reagan Washington National  to Jacksonville International ),SUN,684
DCA-JFK (Ronald Reagan Washington National  to John F Kennedy International ),SUN,3721
DCA-CMH (Ronald Reagan Washington National  to John Glenn Columbus International ),SUN,806
DCA-MCI (Ronald Reagan Washington National  to Kansas City International ),SUN,715
DCA-LGA (Ronald Reagan Washington National  to La Guardia ),SUN,7071
DCA-LAX (Ronald Reagan Washington National  to Los Angeles International ),SUN,937
DCA-MSY (Ronald Reagan Washington National  to Louis Armstrong New Orleans International ),SUN,766
DCA-SDF (Ronald Reagan Washington National  to Louisville International Standiford Field),SUN,44
DCA-LAS (Ronald Reagan Washington National  to McCarran International ),SUN,253
DCA-MIA (Ronald Reagan Washington National  to Miami International ),SUN,6590
DCA-MSP (Ronald Reagan Washington National  to Minneapolis-St Paul International/Wold-Chamberlain ),SUN,1705
DCA-ACK (Ronald Reagan Washington National  to Nantucket Memorial ),SUN,17
DCA-BNA (Ronald Reagan Washington National  to Nashville International ),SUN,871
DCA-EWR (Ronald Reagan Washington National  to Newark Liberty International ),SUN,2485
DCA-MCO (Ronald Reagan Washington National  to Orlando International ),SUN,5404
DCA-PBI (Ronald Reagan Washington National  to Palm Beach International ),SUN,1323
DCA-PHL (Ronald Reagan Washington National  to Philadelphia International ),SUN,28
DCA-PHX (Ronald Reagan Washington National  to Phoenix Sky Harbor International ),SUN,1742
DCA-PIT (Ronald Reagan Washington National  to Pittsburgh International ),SUN,0
DCA-PWM (Ronald Reagan Washington National  to Portland International Jetport ),SUN,76
DCA-SLC (Ronald Reagan Washington National  to Salt Lake City International ),SUN,375
DCA-SFO (Ronald Reagan Washington National  to San Francisco International ),SUN,1513
DCA-RSW (Ronald Reagan Washington National  to Southwest Florida International ),SUN,895
DCA-STL (Ronald Reagan Washington National  to St Louis Lambert International ),SUN,726
DCA-SYR (Ronald Reagan Washington National  to Syracuse Hancock International ),SUN,228
DCA-TPA (Ronald Reagan Washington National  to Tampa International ),SUN,3078
DCA-PVD (Ronald Reagan Washington National  to Theodore Francis Green State ),SUN,21
DCA-HPN (Ronald Reagan Washington National  to Westchester County ),SUN,16
DCA-HOU (Ronald Reagan Washington National  to William P Hobby ),SUN,767
SLC-ABQ (Salt Lake City International  to Albuquerque International Sunport),SUN,853
SLC-AUS (Salt Lake City International  to Austin Bergstrom International ),SUN,986
SLC-BWI (Salt Lake City International  to Baltimore/Washington International Thurgood Marshall ),SUN,509
SLC-BTM (Salt Lake City International  to Bert Mooney ),SUN,216
SLC-BIL (Salt Lake City International  to Billings Logan International ),SUN,592
SLC-BUR (Salt Lake City International  to Bob Hope ),SUN,351
SLC-BOI (Salt Lake City International  to Boise Air Terminal/Gowen Field),SUN,952
SLC-CNY (Salt Lake City International  to Canyonlands Field),SUN,93
SLC-CPR (Salt Lake City International  to Casper-Natrona County International ),SUN,140
SLC-CDC (Salt Lake City International  to Cedar City Regional ),SUN,249
SLC-CLT (Salt Lake City International  to Charlotte Douglas International ),SUN,428
SLC-MDW (Salt Lake City International  to Chicago Midway International ),SUN,437
SLC-ORD (Salt Lake City International  to Chicago OHare International ),SUN,5192
SLC-CVG (Salt Lake City International  to Cincinnati Northern Kentucky International ),SUN,641
SLC-COS (Salt Lake City International  to City of Colorado Springs Municipal ),SUN,357
SLC-DFW (Salt Lake City International  to Dallas Fort Worth International ),SUN,3875
SLC-DAL (Salt Lake City International  to Dallas Love Field),SUN,77
SLC-MSN (Salt Lake City International  to Dane County Regional Truax Field),SUN,40
SLC-HNL (Salt Lake City International  to Daniel K Inouye International ),SUN,644
SLC-DEN (Salt Lake City International  to Denver International ),SUN,7510
SLC-DSM (Salt Lake City International  to Des Moines International ),SUN,209
SLC-DTW (Salt Lake City International  to Detroit Metropolitan Wayne County ),SUN,1227
SLC-EKO (Salt Lake City International  to Elko Regional ),SUN,874
SLC-OMA (Salt Lake City International  to Eppley Airfield),SUN,790
SLC-FAT (Salt Lake City International  to Fresno Yosemite International ),SUN,700
SLC-SUN (Salt Lake City International  to Friedman Memorial ),SUN,418
SLC-BZN (Salt Lake City International  to Gallatin Field),SUN,812
SLC-BOS (Salt Lake City International  to General Edward Lawrence Logan International ),SUN,392
SLC-IAH (Salt Lake City International  to George Bush Intercontinental Houston ),SUN,4080
SLC-GCC (Salt Lake City International  to Gillette Campbell County ),SUN,166
SLC-FCA (Salt Lake City International  to Glacier Park International ),SUN,458
SLC-GJT (Salt Lake City International  to Grand Junction Regional ),SUN,289
SLC-GTF (Salt Lake City International  to Great Falls International ),SUN,15
SLC-ATL (Salt Lake City International  to Hartsfield Jackson Atlanta International ),SUN,1873
SLC-FAR (Salt Lake City International  to Hector International ),SUN,220
SLC-HLN (Salt Lake City International  to Helena Regional ),SUN,447
SLC-IDA (Salt Lake City International  to Idaho Falls Regional ),SUN,643
SLC-IND (Salt Lake City International  to Indianapolis International ),SUN,0
SLC-JAC (Salt Lake City International  to Jackson Hole ),SUN,537
SLC-JFK (Salt Lake City International  to John F Kennedy International ),SUN,3862
SLC-SNA (Salt Lake City International  to John Wayne -Orange County ),SUN,1211
SLC-TWF (Salt Lake City International  to Joslin Field Magic Valley Regional ),SUN,1066
SLC-MCI (Salt Lake City International  to Kansas City International ),SUN,233
SLC-LWS (Salt Lake City International  to Lewiston Nez Perce County ),SUN,58
SLC-LGB (Salt Lake City International  to Long Beach /Daugherty Field/ ),SUN,1925
SLC-LAX (Salt Lake City International  to Los Angeles International ),SUN,12161
SLC-MSY (Salt Lake City International  to Louis Armstrong New Orleans International ),SUN,120
SLC-EUG (Salt Lake City International  to Mahlon Sweet Field),SUN,263
SLC-LAS (Salt Lake City International  to McCarran International ),SUN,5213
SLC-MEM (Salt Lake City International  to Memphis International ),SUN,240
SLC-OAK (Salt Lake City International  to Metropolitan Oakland International ),SUN,2468
SLC-MIA (Salt Lake City International  to Miami International ),SUN,362
SLC-MSP (Salt Lake City International  to Minneapolis-St Paul International/Wold-Chamberlain ),SUN,787
SLC-MSO (Salt Lake City International  to Missoula International ),SUN,268
SLC-BNA (Salt Lake City International  to Nashville International ),SUN,916
SLC-EWR (Salt Lake City International  to Newark Liberty International ),SUN,240
SLC-SJC (Salt Lake City International  to Norman Y. Mineta San Jose International ),SUN,879
SLC-ONT (Salt Lake City International  to Ontario International ),SUN,701
SLC-MCO (Salt Lake City International  to Orlando International ),SUN,1034
SLC-PSP (Salt Lake City International  to Palm Springs International ),SUN,544
SLC-PHL (Salt Lake City International  to Philadelphia International ),SUN,922
SLC-PHX (Salt Lake City International  to Phoenix Sky Harbor International ),SUN,7629
SLC-PIH (Salt Lake City International  to Pocatello Regional ),SUN,495
SLC-PDX (Salt Lake City International  to Portland International ),SUN,2334
SLC-RAP (Salt Lake City International  to Rapid City Regional ),SUN,176
SLC-RNO (Salt Lake City International  to Reno Tahoe International ),SUN,916
SLC-RDM (Salt Lake City International  to Roberts Field),SUN,0
SLC-MFR (Salt Lake City International  to Rogue Valley International Medford ),SUN,198
SLC-DCA (Salt Lake City International  to Ronald Reagan Washington National ),SUN,559
SLC-SMF (Salt Lake City International  to Sacramento International ),SUN,831
SLC-SAT (Salt Lake City International  to San Antonio International ),SUN,491
SLC-SAN (Salt Lake City International  to San Diego International ),SUN,1350
SLC-SFO (Salt Lake City International  to San Francisco International ),SUN,6353
SLC-SEA (Salt Lake City International  to Seattle Tacoma International ),SUN,2668
SLC-RKS (Salt Lake City International  to Southwest Wyoming Regional ),SUN,0
SLC-GEG (Salt Lake City International  to Spokane International ),SUN,768
SLC-SGU (Salt Lake City International  to St George Municipal ),SUN,741
SLC-STL (Salt Lake City International  to St Louis Lambert International ),SUN,283
SLC-TPA (Salt Lake City International  to Tampa International ),SUN,45
SLC-ANC (Salt Lake City International  to Ted Stevens Anchorage International ),SUN,49
SLC-PSC (Salt Lake City International  to Tri Cities ),SUN,587
SLC-TUS (Salt Lake City International  to Tucson International ),SUN,447
SLC-TUL (Salt Lake City International  to Tulsa International ),SUN,206
SLC-VEL (Salt Lake City International  to Vernal Regional ),SUN,0
SLC-OKC (Salt Lake City International  to Will Rogers World ),SUN,1132
SLC-WYS (Salt Lake City International  to Yellowstone ),SUN,43
SLC-COD (Salt Lake City International  to Yellowstone Regional ),SUN,0
SAN-ABQ (San Diego International  to Albuquerque International Sunport),SUN,307
SAN-AUS (San Diego International  to Austin Bergstrom International ),SUN,1402
SAN-BWI (San Diego International  to Baltimore/Washington International Thurgood Marshall ),SUN,897
SAN-BOI (San Diego International  to Boise Air Terminal/Gowen Field),SUN,510
SAN-CLT (San Diego International  to Charlotte Douglas International ),SUN,304
SAN-MDW (San Diego International  to Chicago Midway International ),SUN,1005
SAN-ORD (San Diego International  to Chicago OHare International ),SUN,3383
SAN-CVG (San Diego International  to Cincinnati Northern Kentucky International ),SUN,0
SAN-DFW (San Diego International  to Dallas Fort Worth International ),SUN,8728
SAN-DAL (San Diego International  to Dallas Love Field),SUN,1424
SAN-HNL (San Diego International  to Daniel K Inouye International ),SUN,560
SAN-DEN (San Diego International  to Denver International ),SUN,5173
SAN-DTW (San Diego International  to Detroit Metropolitan Wayne County ),SUN,430
SAN-FAT (San Diego International  to Fresno Yosemite International ),SUN,601
SAN-BOS (San Diego International  to General Edward Lawrence Logan International ),SUN,1463
SAN-IAH (San Diego International  to George Bush Intercontinental Houston ),SUN,2305
SAN-ATL (San Diego International  to Hartsfield Jackson Atlanta International ),SUN,571
SAN-JFK (San Diego International  to John F Kennedy International ),SUN,3541
SAN-MCI (San Diego International  to Kansas City International ),SUN,1068
SAN-LAX (San Diego International  to Los Angeles International ),SUN,8602
SAN-MSY (San Diego International  to Louis Armstrong New Orleans International ),SUN,649
SAN-LAS (San Diego International  to McCarran International ),SUN,7647
SAN-OAK (San Diego International  to Metropolitan Oakland International ),SUN,5871
SAN-MIA (San Diego International  to Miami International ),SUN,382
SAN-MSP (San Diego International  to Minneapolis-St Paul International/Wold-Chamberlain ),SUN,695
SAN-BNA (San Diego International  to Nashville International ),SUN,313
SAN-EWR (San Diego International  to Newark Liberty International ),SUN,566
SAN-SJC (San Diego International  to Norman Y. Mineta San Jose International ),SUN,5289
SAN-MCO (San Diego International  to Orlando International ),SUN,750
SAN-PHL (San Diego International  to Philadelphia International ),SUN,834
SAN-PHX (San Diego International  to Phoenix Sky Harbor International ),SUN,8281
SAN-PDX (San Diego International  to Portland International ),SUN,629
SAN-RNO (San Diego International  to Reno Tahoe International ),SUN,1727
SAN-SMF (San Diego International  to Sacramento International ),SUN,3701
SAN-SLC (San Diego International  to Salt Lake City International ),SUN,750
SAN-SAT (San Diego International  to San Antonio International ),SUN,1028
SAN-SFO (San Diego International  to San Francisco International ),SUN,18993
SAN-SEA (San Diego International  to Seattle Tacoma International ),SUN,1932
SAN-STL (San Diego International  to St Louis Lambert International ),SUN,281
SAN-TUS (San Diego International  to Tucson International ),SUN,1295
SAN-IAD (San Diego International  to Washington Dulles International ),SUN,1300
SAN-HOU (San Diego International  to William P Hobby ),SUN,479
SFO-ABQ (San Francisco International  to Albuquerque International Sunport),SUN,464
SFO-ASE (San Francisco International  to Aspen-Pitkin Co/Sardy Field),SUN,799
SFO-AUS (San Francisco International  to Austin Bergstrom International ),SUN,4786
SFO-BWI (San Francisco International  to Baltimore/Washington International Thurgood Marshall ),SUN,294
SFO-BUR (San Francisco International  to Bob Hope ),SUN,2700
SFO-BOI (San Francisco International  to Boise Air Terminal/Gowen Field),SUN,2386
SFO-ACV (San Francisco International  to California Redwood Coast-Humboldt County ),SUN,2396
SFO-CLT (San Francisco International  to Charlotte Douglas International ),SUN,1482
SFO-MDW (San Francisco International  to Chicago Midway International ),SUN,825
SFO-ORD (San Francisco International  to Chicago OHare International ),SUN,11269
SFO-CVG (San Francisco International  to Cincinnati Northern Kentucky International ),SUN,203
SFO-COS (San Francisco International  to City of Colorado Springs Municipal ),SUN,22
SFO-CLE (San Francisco International  to Cleveland Hopkins International ),SUN,986
SFO-DFW (San Francisco International  to Dallas Fort Worth International ),SUN,9883
SFO-DAL (San Francisco International  to Dallas Love Field),SUN,3047
SFO-MSN (San Francisco International  to Dane County Regional Truax Field),SUN,69
SFO-HNL (San Francisco International  to Daniel K Inouye International ),SUN,4442
SFO-DEN (San Francisco International  to Denver International ),SUN,12990
SFO-DTW (San Francisco International  to Detroit Metropolitan Wayne County ),SUN,843
SFO-KOA (San Francisco International  to Ellison Onizuka Kona International At Keahole ),SUN,1283
SFO-FLL (San Francisco International  to Fort Lauderdale Hollywood International ),SUN,3659
SFO-FAT (San Francisco International  to Fresno Yosemite International ),SUN,1677
SFO-SUN (San Francisco International  to Friedman Memorial ),SUN,183
SFO-BZN (San Francisco International  to Gallatin Field),SUN,398
SFO-BOS (San Francisco International  to General Edward Lawrence Logan International ),SUN,6013
SFO-MKE (San Francisco International  to General Mitchell International ),SUN,855
SFO-IAH (San Francisco International  to George Bush Intercontinental Houston ),SUN,7793
SFO-ATL (San Francisco International  to Hartsfield Jackson Atlanta International ),SUN,2817
SFO-IND (San Francisco International  to Indianapolis International ),SUN,883
SFO-CEC (San Francisco International  to Jack Mc Namara Field ),SUN,211
SFO-JAC (San Francisco International  to Jackson Hole ),SUN,669
SFO-JFK (San Francisco International  to John F Kennedy International ),SUN,17921
SFO-SNA (San Francisco International  to John Wayne -Orange County ),SUN,5391
SFO-OGG (San Francisco International  to Kahului ),SUN,2101
SFO-MCI (San Francisco International  to Kansas City International ),SUN,1302
SFO-LIH (San Francisco International  to Lihue ),SUN,824
SFO-LGB (San Francisco International  to Long Beach /Daugherty Field/ ),SUN,2161
SFO-LAX (San Francisco International  to Los Angeles International ),SUN,45136
SFO-MSY (San Francisco International  to Louis Armstrong New Orleans International ),SUN,464
SFO-EUG (San Francisco International  to Mahlon Sweet Field),SUN,3597
SFO-MMH (San Francisco International  to Mammoth Yosemite ),SUN,360
SFO-LAS (San Francisco International  to McCarran International ),SUN,19142
SFO-BFL (San Francisco International  to Meadows Field),SUN,1103
SFO-MIA (San Francisco International  to Miami International ),SUN,2090
SFO-MSP (San Francisco International  to Minneapolis-St Paul International/Wold-Chamberlain ),SUN,2046
SFO-MSO (San Francisco International  to Missoula International ),SUN,36
SFO-MRY (San Francisco International  to Monterey Peninsula ),SUN,897
SFO-MTJ (San Francisco International  to Montrose Regional ),SUN,65
SFO-EWR (San Francisco International  to Newark Liberty International ),SUN,5484
SFO-XNA (San Francisco International  to Northwest Arkansas Regional ),SUN,430
SFO-ONT (San Francisco International  to Ontario International ),SUN,3448
SFO-MCO (San Francisco International  to Orlando International ),SUN,1003
SFO-PSP (San Francisco International  to Palm Springs International ),SUN,2276
SFO-PHL (San Francisco International  to Philadelphia International ),SUN,2462
SFO-PHX (San Francisco International  to Phoenix Sky Harbor International ),SUN,9256
SFO-PIT (San Francisco International  to Pittsburgh International ),SUN,358
SFO-PDX (San Francisco International  to Portland International ),SUN,3952
SFO-RDU (San Francisco International  to Raleigh Durham International ),SUN,408
SFO-RDD (San Francisco International  to Redding Municipal ),SUN,1252
SFO-RNO (San Francisco International  to Reno Tahoe International ),SUN,3476
SFO-RDM (San Francisco International  to Roberts Field),SUN,1481
SFO-MFR (San Francisco International  to Rogue Valley International Medford ),SUN,2454
SFO-DCA (San Francisco International  to Ronald Reagan Washington National ),SUN,783
SFO-SMF (San Francisco International  to Sacramento International ),SUN,2954
SFO-SLC (San Francisco International  to Salt Lake City International ),SUN,5844
SFO-SAT (San Francisco International  to San Antonio International ),SUN,723
SFO-SAN (San Francisco International  to San Diego International ),SUN,15632
SFO-SBP (San Francisco International  to San Luis County Regional ),SUN,1580
SFO-SBA (San Francisco International  to Santa Barbara Municipal ),SUN,4117
SFO-SMX (San Francisco International  to Santa Maria Pub/Capt G Allan Hancock Field),SUN,837
SFO-SEA (San Francisco International  to Seattle Tacoma International ),SUN,8887
SFO-OTH (San Francisco International  to Southwest Oregon Regional ),SUN,1116
SFO-STL (San Francisco International  to St Louis Lambert International ),SUN,2433
SFO-ANC (San Francisco International  to Ted Stevens Anchorage International ),SUN,256
SFO-PSC (San Francisco International  to Tri Cities ),SUN,655
SFO-TUS (San Francisco International  to Tucson International ),SUN,1859
SFO-IAD (San Francisco International  to Washington Dulles International ),SUN,4637
SFO-OKC (San Francisco International  to Will Rogers World ),SUN,951
SEA-ABQ (Seattle Tacoma International  to Albuquerque International Sunport),SUN,0
SEA-AUS (Seattle Tacoma International  to Austin Bergstrom International ),SUN,62
SEA-BWI (Seattle Tacoma International  to Baltimore/Washington International Thurgood Marshall ),SUN,561
SEA-BIL (Seattle Tacoma International  to Billings Logan International ),SUN,0
SEA-BOI (Seattle Tacoma International  to Boise Air Terminal/Gowen Field),SUN,1061
SEA-CLT (Seattle Tacoma International  to Charlotte Douglas International ),SUN,718
SEA-MDW (Seattle Tacoma International  to Chicago Midway International ),SUN,1446
SEA-ORD (Seattle Tacoma International  to Chicago OHare International ),SUN,3028
SEA-CVG (Seattle Tacoma International  to Cincinnati Northern Kentucky International ),SUN,39
SEA-COS (Seattle Tacoma International  to City of Colorado Springs Municipal ),SUN,700
SEA-CLE (Seattle Tacoma International  to Cleveland Hopkins International ),SUN,135
SEA-DFW (Seattle Tacoma International  to Dallas Fort Worth International ),SUN,4370
SEA-DAL (Seattle Tacoma International  to Dallas Love Field),SUN,739
SEA-HNL (Seattle Tacoma International  to Daniel K Inouye International ),SUN,2346
SEA-DEN (Seattle Tacoma International  to Denver International ),SUN,7726
SEA-DTW (Seattle Tacoma International  to Detroit Metropolitan Wayne County ),SUN,1211
SEA-KOA (Seattle Tacoma International  to Ellison Onizuka Kona International At Keahole ),SUN,0
SEA-OMA (Seattle Tacoma International  to Eppley Airfield),SUN,541
SEA-FAI (Seattle Tacoma International  to Fairbanks International ),SUN,104
SEA-FAT (Seattle Tacoma International  to Fresno Yosemite International ),SUN,1601
SEA-BZN (Seattle Tacoma International  to Gallatin Field),SUN,698
SEA-BOS (Seattle Tacoma International  to General Edward Lawrence Logan International ),SUN,1837
SEA-MKE (Seattle Tacoma International  to General Mitchell International ),SUN,235
SEA-IAH (Seattle Tacoma International  to George Bush Intercontinental Houston ),SUN,1898
SEA-ATL (Seattle Tacoma International  to Hartsfield Jackson Atlanta International ),SUN,2252
SEA-JAC (Seattle Tacoma International  to Jackson Hole ),SUN,30
SEA-JFK (Seattle Tacoma International  to John F Kennedy International ),SUN,4893
SEA-SNA (Seattle Tacoma International  to John Wayne -Orange County ),SUN,978
SEA-JNU (Seattle Tacoma International  to Juneau International ),SUN,199
SEA-OGG (Seattle Tacoma International  to Kahului ),SUN,742
SEA-MCI (Seattle Tacoma International  to Kansas City International ),SUN,112
SEA-KTN (Seattle Tacoma International  to Ketchikan International ),SUN,279
SEA-LGB (Seattle Tacoma International  to Long Beach /Daugherty Field/ ),SUN,836
SEA-LAX (Seattle Tacoma International  to Los Angeles International ),SUN,6408
SEA-LAS (Seattle Tacoma International  to McCarran International ),SUN,3614
SEA-OAK (Seattle Tacoma International  to Metropolitan Oakland International ),SUN,3486
SEA-MIA (Seattle Tacoma International  to Miami International ),SUN,1053
SEA-MSP (Seattle Tacoma International  to Minneapolis-St Paul International/Wold-Chamberlain ),SUN,1524
SEA-MSO (Seattle Tacoma International  to Missoula International ),SUN,33
SEA-BNA (Seattle Tacoma International  to Nashville International ),SUN,128
SEA-EWR (Seattle Tacoma International  to Newark Liberty International ),SUN,1272
SEA-SJC (Seattle Tacoma International  to Norman Y. Mineta San Jose International ),SUN,3079
SEA-ONT (Seattle Tacoma International  to Ontario International ),SUN,177
SEA-MCO (Seattle Tacoma International  to Orlando International ),SUN,26
SEA-PSP (Seattle Tacoma International  to Palm Springs International ),SUN,170
SEA-PHL (Seattle Tacoma International  to Philadelphia International ),SUN,505
SEA-PHX (Seattle Tacoma International  to Phoenix Sky Harbor International ),SUN,5472
SEA-PDX (Seattle Tacoma International  to Portland International ),SUN,2157
SEA-SMF (Seattle Tacoma International  to Sacramento International ),SUN,2569
SEA-SLC (Seattle Tacoma International  to Salt Lake City International ),SUN,2991
SEA-SAN (Seattle Tacoma International  to San Diego International ),SUN,1067
SEA-SFO (Seattle Tacoma International  to San Francisco International ),SUN,9614
SEA-SBA (Seattle Tacoma International  to Santa Barbara Municipal ),SUN,522
SEA-SIT (Seattle Tacoma International  to Sitka Rocky Gutierrez ),SUN,259
SEA-GEG (Seattle Tacoma International  to Spokane International ),SUN,1902
SEA-STL (Seattle Tacoma International  to St Louis Lambert International ),SUN,86
SEA-ANC (Seattle Tacoma International  to Ted Stevens Anchorage International ),SUN,2511
SEA-PSC (Seattle Tacoma International  to Tri Cities ),SUN,443
SEA-TUS (Seattle Tacoma International  to Tucson International ),SUN,46
SEA-IAD (Seattle Tacoma International  to Washington Dulles International ),SUN,746
SEA-OKC (Seattle Tacoma International  to Will Rogers World ),SUN,55
SEA-HOU (Seattle Tacoma International  to William P Hobby ),SUN,97
SEA-HDN (Seattle Tacoma International  to Yampa Valley ),SUN,495
TPA-CAK (Tampa International  to Akron Canton Regional ),SUN,722
TPA-ALB (Tampa International  to Albany International ),SUN,575
TPA-ACY (Tampa International  to Atlantic City International ),SUN,603
TPA-AUS (Tampa International  to Austin Bergstrom International ),SUN,259
TPA-BWI (Tampa International  to Baltimore/Washington International Thurgood Marshall ),SUN,3065
TPA-BHM (Tampa International  to Birmingham-Shuttlesworth International ),SUN,698
TPA-FNT (Tampa International  to Bishop International ),SUN,325
TPA-BDL (Tampa International  to Bradley International ),SUN,1722
TPA-BUF (Tampa International  to Buffalo Niagara International ),SUN,1246
TPA-CLT (Tampa International  to Charlotte Douglas International ),SUN,3338
TPA-MDW (Tampa International  to Chicago Midway International ),SUN,1546
TPA-ORD (Tampa International  to Chicago OHare International ),SUN,3839
TPA-CVG (Tampa International  to Cincinnati Northern Kentucky International ),SUN,46
TPA-CLE (Tampa International  to Cleveland Hopkins International ),SUN,1672
TPA-DFW (Tampa International  to Dallas Fort Worth International ),SUN,4695
TPA-DAL (Tampa International  to Dallas Love Field),SUN,575
TPA-DEN (Tampa International  to Denver International ),SUN,1538
TPA-DTW (Tampa International  to Detroit Metropolitan Wayne County ),SUN,3069
TPA-FLL (Tampa International  to Fort Lauderdale Hollywood International ),SUN,2173
TPA-BOS (Tampa International  to General Edward Lawrence Logan International ),SUN,2087
TPA-MKE (Tampa International  to General Mitchell International ),SUN,581
TPA-IAH (Tampa International  to George Bush Intercontinental Houston ),SUN,3709
TPA-GRR (Tampa International  to Gerald R. Ford International ),SUN,242
TPA-ROC (Tampa International  to Greater Rochester International ),SUN,701
TPA-ATL (Tampa International  to Hartsfield Jackson Atlanta International ),SUN,6802
TPA-IND (Tampa International  to Indianapolis International ),SUN,1813
TPA-DAY (Tampa International  to James M Cox Dayton International ),SUN,147
TPA-JFK (Tampa International  to John F Kennedy International ),SUN,7484
TPA-CMH (Tampa International  to John Glenn Columbus International ),SUN,721
TPA-MCI (Tampa International  to Kansas City International ),SUN,416
TPA-LGA (Tampa International  to La Guardia ),SUN,4216
TPA-ISP (Tampa International  to Long Island Mac Arthur ),SUN,1155
TPA-LAX (Tampa International  to Los Angeles International ),SUN,1392
TPA-MSY (Tampa International  to Louis Armstrong New Orleans International ),SUN,1543
TPA-SDF (Tampa International  to Louisville International Standiford Field),SUN,316
TPA-MHT (Tampa International  to Manchester-Boston Regional ),SUN,561
TPA-LAS (Tampa International  to McCarran International ),SUN,538
TPA-MEM (Tampa International  to Memphis International ),SUN,292
TPA-MIA (Tampa International  to Miami International ),SUN,4963
TPA-MSP (Tampa International  to Minneapolis-St Paul International/Wold-Chamberlain ),SUN,1262
TPA-BNA (Tampa International  to Nashville International ),SUN,1190
